"port_depart","outdate_fixed","port_destination","amiraute_destination","province_destination","substate_destination","homeport_state_1789_fr","homeport_toponyme_fr","homeport_province","commodity_standardized_fr","commodity_standardized2_fr","commodity_standardized3_fr","commodity_standardized4_fr","taxe_amount01","taxe_amount02","taxe_amount03","tonnage","tonnage_unit","tonnage_class","ship_flag_standardized_fr"
Marennes,1789-08-10,Bordeaux,Bordeaux,Guyenne,,France,Saint-Martin-de-Ré,Aunis,Sel,,,,180,0,0,"21",tx,[21-50],français
Marennes,1789-08-11,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-08-14,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-08-14,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"61",tx,[51-100],français
Tonnay-Charente,1789-07-24,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"62",tx,[51-100],français
Marennes,1789-08-17,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"46",tx,[21-50],français
Marennes,1789-08-17,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-08-20,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"26",tx,[21-50],français
Marennes,1789-08-26,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-08-27,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-08-27,Bordeaux,Bordeaux,Guyenne,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Marennes,1789-08-27,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"31",tx,[21-50],français
Marennes,1789-08-28,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-09-03,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-09-04,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"42",tx,[21-50],français
Marennes,1789-09-07,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"31",tx,[21-50],français
Marennes,1789-09-07,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-09-09,Bordeaux,Bordeaux,Guyenne,,France,Vannes,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-09-11,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"38",tx,[21-50],français
Marennes,1789-09-12,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"62",tx,[51-100],français
Marennes,1789-09-14,Bordeaux,Bordeaux,Guyenne,,France,Tonnay-Charente,Aunis,Sel,,,,180,0,0,"32",tx,[21-50],français
Marennes,1789-09-14,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"25",tx,[21-50],français
Marennes,1789-09-15,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-09-17,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"32",tx,[21-50],français
Marennes,1789-09-18,Bordeaux,Bordeaux,Guyenne,,France,Vannes,Bretagne,Sel,,,,240,0,0,"48",tx,[21-50],français
Marennes,1789-12-01,Bordeaux,Bordeaux,Guyenne,,France,Lannion,Bretagne,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-09-18,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-09-21,Bordeaux,Bordeaux,Guyenne,,France,Cavernes,Guyenne,Sel,,,,240,0,0,"44",tx,[21-50],français
Marennes,1789-09-22,Bordeaux,Bordeaux,Guyenne,,France,Paimpol,Bretagne,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-09-22,Bordeaux,Bordeaux,Guyenne,,France,Saint-Martin-de-Ré,Aunis,Sel,,,,180,0,0,"23",tx,[21-50],français
Marennes,1789-09-29,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-10-02,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,180,0,0,"22",tx,[21-50],français
Marennes,1789-10-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"28",tx,[21-50],français
Marennes,1789-10-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,120,0,0,"28",tx,[21-50],français
Marennes,1789-10-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-10-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"38",tx,[21-50],français
Marennes,1789-10-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"32",tx,[21-50],français
Marennes,1789-10-19,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"36",tx,[21-50],français
Marennes,1789-10-23,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-10-23,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-10-24,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,240,0,0,"43",tx,[21-50],français
Marennes,1789-10-26,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"38",tx,[21-50],français
Marennes,1789-10-26,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"25",tx,[21-50],français
Marennes,1789-10-26,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-10-28,Bordeaux,Bordeaux,Guyenne,,France,La Rochelle,Aunis,Sel,,,,240,0,0,"41",tx,[21-50],français
Marennes,1789-10-28,Bordeaux,Bordeaux,Guyenne,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"51",tx,[51-100],français
Marennes,1789-10-30,Bordeaux,Bordeaux,Guyenne,,France,Vannes,Bretagne,Sel,,,,360,0,0,"57",tx,[51-100],français
Marennes,1789-10-31,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-11-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-11-02,Bordeaux,Bordeaux,Guyenne,,France,Saint-Savinien,Saintonge,Sel,,,,360,0,0,"66",tx,[51-100],français
Tonnay-Charente,1789-08-28,Nantes,Nantes,Bretagne,,France,Port-d'Envaux,Saintonge,,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-11-05,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-11-05,Bordeaux,Bordeaux,Guyenne,,France,Nantes,Bretagne,Sel,,,,360,0,0,"115",tx,[101-200],français
Marennes,1789-11-11,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"33",tx,[21-50],français
Marennes,1789-11-17,Bordeaux,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"62",tx,[51-100],français
Tonnay-Charente,1789-09-01,Nantes,Nantes,Bretagne,,France,Saint-Savinien,Saintonge,,,,,120,0,0,"18",tx,[1-20],français
Marennes,1789-11-17,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-11-17,Bordeaux,Bordeaux,Guyenne,,France,Brest,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-11-20,Bordeaux,Bordeaux,Guyenne,,France,La Rochelle,Aunis,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-11-21,Bordeaux,Bordeaux,Guyenne,,France,Saint-Brieuc,Bretagne,Sel,,,,240,0,0,"38",tx,[21-50],français
Marennes,1789-11-23,Bordeaux,Bordeaux,Guyenne,,France,Belle-Île-en-Mer,Bretagne,Sel,,,,240,0,0,"33",tx,[21-50],français
Tonnay-Charente,1789-10-03,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,,,,,360,0,0,"130",tx,[101-200],français
Marennes,1789-11-26,Bordeaux,Bordeaux,Guyenne,,France,Camaret,Bretagne,Sel,,,,240,0,0,"35",tx,[21-50],français
Marennes,1789-11-28,Bordeaux,Bordeaux,Guyenne,,France,Saint-Brieuc,Bretagne,Sel,,,,240,0,0,"46",tx,[21-50],français
Marennes,1789-12-01,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"40",tx,[21-50],français
Marennes,1789-12-01,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-12-02,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-12-09,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-12-11,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"47",tx,[21-50],français
Marennes,1789-12-18,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-12-18,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"27",tx,[21-50],français
Marennes,1789-12-18,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-12-18,Bordeaux,Bordeaux,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-12-19,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"37",tx,[21-50],français
Marennes,1789-12-21,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"48",tx,[21-50],français
Marennes,1789-12-24,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"45",tx,[21-50],français
Marennes,1789-09-17,Blaye,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-12-24,Bordeaux,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,180,0,0,"29",tx,[21-50],français
Marennes,1789-12-24,Bordeaux,Bordeaux,Guyenne,,France,Brest,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-12-28,Bordeaux,Bordeaux,Guyenne,,France,Cavernes,Guyenne,Sel,,,,240,0,0,"39",tx,[21-50],français
Marennes,1789-12-30,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"42",tx,[21-50],français
Marennes,1789-12-02,Bordeaux,Bordeaux,Guyenne,,France,Île-aux-Moines,Bretagne,Sel,,,,360,0,0,"54",tx,[51-100],français
Les Sables-d'Olonne,1789-03-12,Bordeaux,Bordeaux,Guyenne,,France,Paimpol,Bretagne,Sel,,,,180,0,0,"16",tx,[1-20],français
Les Sables-d'Olonne,1789-03-14,Bordeaux,Bordeaux,Guyenne,,France,Saint-Malo,Bretagne,Sel,,,,180,0,0,"19",tx,[1-20],français
Les Sables-d'Olonne,1789-04-08,Bordeaux,Bordeaux,Guyenne,,France,Royan,Saintonge,Sel,,,,180,0,0,"12",tx,[1-20],français
Les Sables-d'Olonne,1789-04-09,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"34",tx,[21-50],français
Les Sables-d'Olonne,1789-04-10,Bordeaux,Bordeaux,Guyenne,,France,île d'Yeu,Poitou,Sel,,,,180,0,0,"12",tx,[1-20],français
Les Sables-d'Olonne,1789-04-11,Bordeaux,Bordeaux,Guyenne,,France,Aber-Ildut,Bretagne,Sel,,,,180,0,0,"29",tx,[21-50],français
Les Sables-d'Olonne,1789-04-15,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"34",tx,[21-50],français
Les Sables-d'Olonne,1789-05-13,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-05-28,Bordeaux,Bordeaux,Guyenne,,France,Saint-Savinien,Saintonge,Sel,,,,180,0,0,"20",tx,[1-20],français
Les Sables-d'Olonne,1789-06-12,Bordeaux,Bordeaux,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"30",tx,[21-50],français
Les Sables-d'Olonne,1789-06-22,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Sel,,,,240,0,0,"45",tx,[21-50],français
Les Sables-d'Olonne,1789-07-06,Bordeaux,Bordeaux,Guyenne,,France,Saint-Malo,Bretagne,Sel,,,,180,0,0,"19",tx,[1-20],français
Les Sables-d'Olonne,1789-07-10,Bordeaux,Bordeaux,Guyenne,,France,Paimpol,Bretagne,Sel,,,,180,0,0,"18",tx,[1-20],français
Saint-Gilles-sur-Vie,1789-02-03,Bordeaux,Bordeaux,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"50",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-03-06,Bordeaux,Bordeaux,Guyenne,,France,Landerneau,Bretagne,Sel,,,,240,0,0,"36",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-05-16,Bordeaux,Bordeaux,Guyenne,,France,Plouharnel,Bretagne,Sel,,,,180,0,0,"24",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-06-04,Bordeaux,Bordeaux,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"27",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-08-03,Bordeaux,Bordeaux,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"50",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-08-09,Bordeaux,Bordeaux,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Saint-Gilles-sur-Vie,1789-08-22,Bordeaux,Bordeaux,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Saint-Gilles-sur-Vie,1789-10-31,Bordeaux,Bordeaux,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,240,0,0,"44",tx,[21-50],français
Saint-Martin-de-Ré,1789-04-28,Bordeaux,Bordeaux,Guyenne,,France,Saint-Martin-de-Ré,Aunis,Sel,,,,180,0,0,"12",tx,[1-20],français
Marennes,1789-01-26,Blaye,Bordeaux,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,240,0,0,"30",tx,[21-50],français
Marennes,1789-04-25,Belle-Île-en-Mer,Vannes,Bretagne,,France,Belle-Île-en-Mer,Bretagne,Sel,,,,240,0,0,"30",tx,[21-50],français
Ars-en-Ré,1789-11-18,Bayonne,Bayonne,Guyenne,,France,Bayonne,Guyenne,Sel,,,,360,0,0,"127",tx,[101-200],français
Marennes,1789-04-24,Bayonne,Bayonne,Guyenne,,France,Île-aux-Moines,Bretagne,Sel,,,,240,0,0,"48",tx,[21-50],français
Marennes,1789-06-25,Bayonne,Bayonne,Guyenne,,France,Binic,Bretagne,Sel,,,,360,0,0,"50",tx,[21-50],français
Marennes,1789-05-27,Bayonne,Bayonne,Guyenne,,France,Tonnay-Charente,Aunis,Sel,,,,360,0,0,"73",tx,[51-100],français
Marennes,1789-05-30,Bayonne,Bayonne,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,240,0,0,"31",tx,[21-50],français
Marennes,1789-05-30,Bayonne,Bayonne,Guyenne,,France,Saint-Savinien,Saintonge,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-06-25,Bayonne,Bayonne,Guyenne,,France,Nantes,Bretagne,Sel,,,,360,0,0,"150",tx,[101-200],français
Marennes,1789-06-26,Bayonne,Bayonne,Guyenne,,France,Bordeaux,Guyenne,Sel,,,,360,0,0,"70",tx,[51-100],français
Marennes,1789-07-04,Bayonne,Bayonne,Guyenne,,France,île de Ré,Aunis,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-07-06,Bayonne,Bayonne,Guyenne,,France,Rhuys,Bretagne,Sel,,,,360,0,0,"85",tx,[51-100],français
Marennes,1789-08-01,Bayonne,Bayonne,Guyenne,,France,île d'Arz,Bretagne,Sel,,,,360,0,0,"56",tx,[51-100],français
Marennes,1789-07-07,Bayonne,Bayonne,Guyenne,,France,Le Conquet,Bretagne,Sel,,,,360,0,0,"59",tx,[51-100],français
Marennes,1789-07-09,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"55",tx,[51-100],français
Marennes,1789-07-09,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"92",tx,[51-100],français
Marennes,1789-07-29,Bayonne,Bayonne,Guyenne,,France,île d'Oléron,Saintonge,Sel,,,,360,0,0,"55",tx,[51-100],français
Marennes,1789-07-29,Bayonne,Bayonne,Guyenne,,France,Bourcefranc ,Saintonge,Sel,,,,360,0,0,"54",tx,[51-100],français
Marennes,1789-08-03,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"62",tx,[51-100],français
Marennes,1789-08-06,Bayonne,Bayonne,Guyenne,,France,île d'Arz,Bretagne,Sel,,,,360,0,0,"64",tx,[51-100],français
Marennes,1789-08-20,Bayonne,Bayonne,Guyenne,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"68",tx,[51-100],français
Marennes,1789-08-20,Bayonne,Bayonne,Guyenne,,France,Quiberon,Bretagne,Sel,,,,360,0,0,"53",tx,[51-100],français
Marennes,1789-08-22,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"51",tx,[51-100],français
Marennes,1789-09-09,Bayonne,Bayonne,Guyenne,,France,Bayonne,Guyenne,Sel,,,,360,0,0,"95",tx,[51-100],français
Marennes,1789-09-21,Bayonne,Bayonne,Guyenne,,France,Saint-Savinien,Saintonge,Sel,,,,360,0,0,"79",tx,[51-100],français
Marennes,1789-09-23,Bayonne,Bayonne,Guyenne,,France,Courseulles,Normandie,Sel,,,,360,0,0,"51",tx,[51-100],français
Marennes,1789-09-26,Bayonne,Bayonne,Guyenne,,France,île de Ré,Aunis,Sel,,,,360,0,0,"75",tx,[51-100],français
Marennes,1789-09-25,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"141",tx,[101-200],français
Marennes,1789-10-16,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"66",tx,[51-100],français
Marennes,1789-12-04,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
Marennes,1789-12-09,Bayonne,Bayonne,Guyenne,,France,Le Havre,Normandie,Sel,,,,360,0,0,"95",tx,[51-100],français
Noirmoutier,1789-05-27,Bayonne,Bayonne,Guyenne,,France,Noirmoutier,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Noirmoutier,1789-06-09,Bayonne,Bayonne,Guyenne,,France,Noirmoutier,Poitou,Sel,,,,360,0,0,"75",tx,[51-100],français
Les Sables-d'Olonne,1789-01-16,Bayonne,Bayonne,Guyenne,,France,Saint-Malo,Bretagne,Sel,,,,240,0,0,"42",tx,[21-50],français
Les Sables-d'Olonne,1789-02-12,Bayonne,Bayonne,Guyenne,,France,Saint-Valery-sur-Somme,Picardie,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-03-12,Bayonne,Bayonne,Guyenne,,France,île d'Yeu,Poitou,Sel,,,,240,0,0,"50",tx,[21-50],français
Les Sables-d'Olonne,1789-04-29,Bayonne,Bayonne,Guyenne,,France,Saint-Brieuc,Bretagne,Sel,,,,240,0,0,"50",tx,[21-50],français
Les Sables-d'Olonne,1789-04-30,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-05-11,Bayonne,Bayonne,Guyenne,,France,Camaret,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
Les Sables-d'Olonne,1789-05-29,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,240,0,0,"34",tx,[21-50],français
Les Sables-d'Olonne,1789-06-03,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-08-10,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"50",tx,[21-50],français
Les Sables-d'Olonne,1789-08-18,Bayonne,Bayonne,Guyenne,,France,Lorient,Bretagne,Sel,,,,240,0,0,"45",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-12-02,Bayonne,Bayonne,Guyenne,,France,île d'Arz,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-09-05,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-09-14,Bayonne,Bayonne,Guyenne,,France,Lannion,Bretagne,Sel,,,,240,0,0,"40",tx,[21-50],français
Les Sables-d'Olonne,1789-09-21,Bayonne,Bayonne,Guyenne,,France,Saint-Brieuc,Bretagne,Sel,,,,240,0,0,"50",tx,[21-50],français
Les Sables-d'Olonne,1789-09-24,Bayonne,Bayonne,Guyenne,,France,Île-aux-Moines,Bretagne,Sel,,,,240,0,0,"60",tx,[51-100],français
Les Sables-d'Olonne,1789-10-01,Bayonne,Bayonne,Guyenne,,France,Les Sables-d'Olonne,Poitou,Sel,,,,360,0,0,"100",tx,[51-100],français
Les Sables-d'Olonne,1789-10-12,Bayonne,Bayonne,Guyenne,,France,Bayonne,Guyenne,Sel,,,,360,0,0,"70",tx,[51-100],français
Les Sables-d'Olonne,1789-11-11,Bayonne,Bayonne,Guyenne,,France,Saint-Brieuc,Bretagne,Sel,,,,240,0,0,"48",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-02-27,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"52",tx,[51-100],français
Saint-Gilles-sur-Vie,1789-05-02,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"49",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-05-07,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-05-09,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,360,0,0,"50",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-07-03,Bayonne,Bayonne,Guyenne,,Espagne,Plencia,,Sel,,,,1 800,0,0,"48",tx,[21-50],"Espagne, undeterminé"
Saint-Gilles-sur-Vie,1789-08-20,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-08-22,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"45",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-09-23,Bayonne,Bayonne,Guyenne,,France,Saint-Gilles-sur-Vie,Poitou,Sel,,,,240,0,0,"45",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-09-28,Bayonne,Bayonne,Guyenne,,France,Île-aux-Moines,Bretagne,Sel,,,,240,0,0,"48",tx,[21-50],français
Saint-Gilles-sur-Vie,1789-12-14,Bayonne,Bayonne,Guyenne,,France,île d'Yeu,Poitou,Sel,,,,240,0,0,"40",tx,[21-50],français
Ars-en-Ré,1789-12-18,Barfleur,Barfleur,Normandie,,France,Saint-Malo,Bretagne,Sel,,,,240,0,0,"30",tx,[21-50],français
île de Bouin,1789-11-23,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,108,360,0,"80",tx,[51-100],français
île de Bouin,1789-11-23,Nantes,Nantes,Bretagne,,France,île de Bouin,Poitou,Sel,,,,180,54,0,"26",tx,[21-50],français
île de Bouin,1789-11-23,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,72,240,0,"46",tx,[21-50],français
île de Bouin,1789-11-23,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,72,240,0,"45",tx,[21-50],français
île de Bouin,1789-11-23,Nantes,Nantes,Bretagne,,,,,Sel,,,,360,108,0,"75",tx,[51-100],français
île de Bouin,1789-11-29,Nantes,Nantes,Bretagne,,France,Méan,Bretagne,Sel,,,,180,0,0,"28",tx,[21-50],français
île de Bouin,1789-11-29,Nantes,Nantes,Bretagne,,France,Pornic,Bretagne,Sel,,,,0,180,0,"15",tx,[1-20],français
île de Bouin,1789-11-29,Nantes,Nantes,Bretagne,,France,Bourgneuf,Bretagne,Sel,,,,0,180,0,"20",tx,[1-20],français
île de Bouin,1789-11-29,Nantes,Nantes,Bretagne,,France,Nantes,Bretagne,Sel,,,,360,0,0,"60",tx,[51-100],français
île de Bouin,1789-09-21,Gravelines,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,360,108,0,"70",tx,[51-100],français
île de Bouin,1789-10-04,Gravelines,Dunkerque,Flandre,,France,île d'Yeu,Poitou,Sel,,,,108,360,0,"70",tx,[51-100],français
île de Bouin,1789-11-23,Dunkerque,Dunkerque,Flandre,,France,Noirmoutier,Poitou,Sel,,,,0,480,0,"280",tx,[201-500],français
Les Sables-d'Olonne,1789-09-05,Côtes de Bretagne,Quimper,Bretagne,,France,Les Sables-d'Olonne,Poitou,Sel,Pêche à la sardine,Pêche à la sardine,Pêche à la sardine,180,0,0,"2",tx,[1-20],français
